/artifact/android.arch.lifecycle/common;android;sdk;googl;librari;twitter
/artifact/android.arch.lifecycle/extensions;android;sdk;googl;twitter;http
/artifact/android.arch.lifecycle/livedata-core;android;sdk;googl;librari;twitter
/artifact/com.github.bumptech.glide/glide;android;concurr;collect;googl;librari
/artifact/com.google.android/annotations;android;sdk;googl;librari;annot
/artifact/com.google.android/android-test;build-system;android;sdk;googl;build
/artifact/com.google.android/android;android;sdk;googl;api;http
/artifact/com.google.android.gms/play-services-vision;jdbc;android;sdk;spec;googl
/artifact/com.google.android.gms/play-services;jdbc;android;sdk;server;googl
/artifact/com.android.support/support-compat;android;standard;scala;tomcat;modul
/artifact/org.n52.arctic-sea/faroe-annotations;netbean;analysi;googl;annot;api
/artifact/tech.sirwellington.alchemy/alchemy-annotations;plugin;test;analysi;api;driver
/artifact/ru.yandex.qatools.allure/allure-java-annotations;netbean;analysi;googl;annot;api
/artifact/com.android.support/support-annotations;android;sdk;plugin;test;googl
/artifact/org.codehaus.mojo/animal-sniffer-annotations;netbean;analysi;googl;annot;api
/artifact/org.apache.geronimo.specs/geronimo-annotation_1.0_spec;standard;osgi;spring;googl;annot
/artifact/org.apache.geronimo.specs/geronimo-annotation_1.1_spec;standard;spec;osgi;xml;annot
/artifact/org.jvnet/animal-sniffer-annotation;modul;webservic;collect;contain;annot
/artifact/org.jenkins-ci/annotation-indexer;build-system;graph;analysi;annot;maven
/artifact/org.apache.tomcat/annotations-api;web-framework;tomcat;plugin;annot;api
/artifact/org.apache.felix/org.apache.felix.scr.ds-annotations;graph;osgi;bridg;annot;api
/artifact/com.google.jsinterop/jsinterop-annotations;android;analysi;googl;annot;api
/artifact/javax.annotation/jsr250-api;standard;spec;javax;xml;api
/artifact/co.touchlab/kapture-annotations;android;scala;analysi;test;metadata
/artifact/com.moz.kiji.schema/cdh5-bridge;serial;monitor;bridg;librari;xml
/artifact/io.servicetalk/servicetalk-annotations;slf4j;android;spring;test;framework
/artifact/org.apache.felix/org.apache.felix.scr.annotations;graph;osgi;bridg;annot;api
/artifact/org.apache.ant/ant;apach;build-system;spec;build;maven
/artifact/org.apache.avro/avro;cloud;serial;distribut;twitter;io
/artifact/org.apache.cassandra/cassandra-thrift;apach;standard;concurr;serial;distribut
/artifact/org.apache.commons/commons-collections4;apach;osgi;collect;common;http
/artifact/org.apache.commons/commons-compress;apach;build-system;collect;build;common
/artifact/org.apache.commons/commons-configuration2;build-system;plugin;spring;build;maven
/artifact/org.apache.commons/commons-csv;scala;plugin;collect;time;common
/artifact/org.apache.commons/commons-dbcp2;jdbc;apach;sql;tomcat;common
/artifact/org.apache.commons/commons-email;concurr;spec;javax;distribut;common
/artifact/org.apache.ws.commons.axiom/axiom-api;apach;standard;microservic;javax;api
/artifact/org.apache.ws.commons.axiom.wso2/axiom;manag;parser;webservic;xml;api
/artifact/org.apache.axis2.wso2/axis2-client;sdk;webservic;googl;client;ui
/artifact/org.apache.axis2.wso2/axis2;manag;webservic;framework;common;http
/artifact/org.apache.maven/maven-project;apach;build-system;concurr;build;maven
/artifact/org.eclipse.aether/aether-api;build-system;android;scala;build;maven
/artifact/org.apache.cxf/cxf-api;apach;queue;webservic;common;http
/artifact/org.apache.deltaspike.core/deltaspike-core-api;apach;webservic;client;common;http
/artifact/org.apache.hadoop/hadoop-yarn-api;apach;serial;distribut;client;twitter
/artifact/org.apache.jackrabbit/jackrabbit-api;apach;android;javax;googl;api
/artifact/org.apache.kafka/kafka-clients;apach;serial;microservic;spring;client
/artifact/org.apache.logging.log4j/log4j-1.2-api;web-framework;slf4j;apach;tomcat;bridg
/artifact/org.apache.logging.log4j/log4j-api;slf4j;apach;tomcat;spec;bridg
/artifact/org.apache.myfaces.core/myfaces-api;apach;standard;spec;javax;api
/artifact/org.apache.sling/org.apache.sling.api;apach;standard;osgi;webservic;javax
/artifact/org.apache.sling/org.apache.sling.jcr.api;build-system;osgi;webservic;maven;http
/artifact/com.google.api/api-common;cloud;android;collect;googl;api
/artifact/org.apiguardian/apiguardian-api;standard;spec;netbean;javax;api
/artifact/org.nuxeo.ecm.core/nuxeo-core-api;manag;sql;runtim;collect;webapp
/artifact/org.onosproject/onos-api;build-system;serial;plugin;build;maven
/artifact/org.netbeans.api/org-openide-actions;perform;netbean;modul;api;io
/artifact/org.netbeans.api/org-openide-awt;netbean;modul;api;twitter;io
/artifact/org.mortbay.jetty/servlet-api-2.5;apach;standard;spec;javax;api
/artifact/com.atlassian.sal/sal-api;build-system;plugin;build;maven;resourc
/artifact/io.swagger/swagger-jaxrs;parser;webservic;io;api;ui
/artifact/com.icegreen/greenmail-webapp;tomcat;spring;webapp;contain;applic
/artifact/org.activiti/activiti-webapp-explorer2;netbean;webapp;googl;applic;api
/artifact/org.alfresco/alfresco-benchmark-server;microservic;server;api;twitter;perform
/artifact/org.alfresco/alfresco;build-system;sdk;googl;build;maven
/artifact/org.alfresco/alfresco-server-root;web;spring;webapp;applic;io
/artifact/org.alfresco/share;standard;netbean;googl;annot;twitter
/artifact/org.alfresco/alfresco-web-framework-commons;netbean;webservic;spring;metadata;framework
/artifact/org.apache.atlas/atlas-webapp;webservic;distribut;webapp;spring;applic
/artifact/org.apache.myfaces.commons/myfaces-commons-facelets-examples20;apach;bridg;exampl;valid;common
/artifact/org.apache.shindig/shindig-server;runtim;webservic;analysi;webapp;applic
/artifact/org.apache.solr/solr;apach;queue;webservic;client;http
/artifact/com.hand/hwms;netbean;webapp;googl;applic;twitter
/artifact/org.apache.jackrabbit/jackrabbit-webapp;build-system;android;webapp;build;applic
/artifact/org.jahia.server/jahia-gwt;slf4j;netbean;webapp;googl;ui
/artifact/org.atmosphere.client/javascript;engin;bridg;webapp;librari;googl
/artifact/org.kuali.rice/rice-web;web;standard;spring;webapp;framework
/artifact/org.webjars.npm/acorn;web-framework;web;asset;time;express
/artifact/org.webjars.bower/angular-animate;web-framework;android;web;asset;time
/artifact/org.webjars.bower/angular-sanitize;web-framework;web;asset;time;express
/artifact/org.webjars.bower/angular;web-framework;web;asset;time;express
/artifact/org.webjars/angularjs;web-framework;web;asset;time;express
/artifact/org.webjars.npm/async;web;asset;client;driver;http
/artifact/org.webjars.npm/babel-runtime;web-framework;android;web;runtim;asset
/artifact/org.webjars.npm/babel-types;web-framework;web;runtim;asset;time
/artifact/org.webjars.bower/backbone;web-framework;web;asset;time;express
/artifact/org.webjars.npm/bluebird;web-framework;web;asset;time;express
/artifact/org.webjars.npm/postcss-value-parser;parser;web;asset;time;express
/artifact/org.webjars.npm/postcss;web-framework;web;parser;asset;time
/artifact/org.webjars.npm/prop-types;web-framework;web;asset;googl;time
/artifact/org.webjars.npm/q;web-framework;web;asset;time;express
/artifact/org.webjars.bowergithub.vaadin/vaadin-control-state-mixin;web-framework;web;asset;client;time
/artifact/org.apache.atlas/hive-bridge;jdbc;apach;concurr;bridg;distribut
/artifact/org.apache.felix/org.apache.felix.http.bridge;concurr;osgi;javax;distribut;http
/artifact/org.apache.logging.log4j/log4j-jcl;slf4j;apach;bridg;spring;common
/artifact/org.apache.logging.log4j/log4j-slf4j-impl;slf4j;bridg;distribut;spring;api
/artifact/org.apache.logging.log4j/log4j-to-slf4j;slf4j;apach;bridg;spring;api
/artifact/org.apache.directory.server/apacheds-http-directory-bridge;applic;server;bridg;webapp;annot
/artifact/com.atlassian.servicedesk/servicedesk-jira-62-bridge-api;standard;spec;bridg;javax;api
/artifact/com.atlassian.servicedesk/servicedesk-jira-63-bridge-api;standard;spec;bridg;javax;api
/artifact/org.uberfire/appformer-js-bridge;scala;asset;bridg;test;time
/artifact/org.uberfire/appformer-kogito-bridge;netbean;bridg;webapp;test;twitter
/artifact/com.netflix.archaius/archaius2-archaius1-bridge;slf4j;amqp;plugin;bridg;test
/artifact/org.sonatype.nexus.plugins/nexus-restlet-bridge;groovi;standard;plugin;javax;bridg
/artifact/org.ops4j.pax.exam/pax-exam-servlet-bridge;jdbc;sql;web;bridg;contain
/artifact/org.slf4j/osgi-over-slf4j;slf4j;apach;osgi;bridg;http
/artifact/pentaho/pdi-osgi-bridge-core;engin;osgi;bridg;annot;ui
/artifact/io.vertx/vertx-camel-bridge;sql;amqp;bridg;messag;io
/artifact/org.apache.activemq.examples.broker.camel/camel-war;applic;microservic;queue;webapp;broker
/artifact/org.apache.activemq.examples.broker/interceptor;standard;spec;queue;javax;exampl
/artifact/org.apache.airavata/airavata-message-broker;concurr;amqp;distribut;broker;messag
/artifact/com.alibaba.rsocket/alibaba-broker-spring-boot-starter;cloud;amqp;webservic;spring;broker
/artifact/org.jboss.rh-messaging.amq/amq-broker-redhat-branding;microservic;amqp;netbean;broker;messag
/artifact/org.apache.qpid/qpid-broker-plugins-amqp-1-0-protocol-bdb-link-store;amqp;plugin;analysi;client;broker
/artifact/org.apache.qpid/qpid-broker-plugins-access-control;build-system;amqp;plugin;analysi;broker
/artifact/org.apache.qpid/qpid-broker-plugins-amqp-0-10-protocol;amqp;queue;analysi;broker;messag
/artifact/org.apache.qpid/qpid-broker-plugins-amqp-msg-conv-0-10-to-1-0;concurr;amqp;plugin;broker;messag
/artifact/org.apache.qpid/qpid-broker-plugins-amqp-0-8-protocol;amqp;queue;analysi;broker;messag
/artifact/au.com.dius/pact-jvm-core-pact-broker;amazon;sdk;amqp;client;broker
/artifact/au.com.dius/pact-jvm-pact-broker;amazon;sdk;amqp;client;broker
/artifact/puppetlabs/pcp-broker;amqp;queue;spring;broker;messag
/artifact/org.apache.pinot/pinot-broker;microservic;amqp;netbean;broker;messag
/artifact/org.springframework.cloud/spring-cloud-starter-app-broker;cloud;amqp;spring;client;broker
/artifact/org.jfrog.maven.annomojo/maven-plugin-anno;apach;build-system;plugin;build;maven
/artifact/ant/ant;build-system;spec;netbean;build;maven
/artifact/org.apache.aries.blueprint/blueprint-maven-plugin-annotation;build-system;plugin;build;annot;maven
/artifact/org.apache.maven/maven-archiver;apach;build-system;plugin;build;maven
/artifact/org.apache.maven.shared/maven-artifact-transfer;build-system;standard;javax;build;maven
/artifact/org.apache.maven.plugins/maven-assembly-plugin;build-system;plugin;build;xml;maven
/artifact/org.apache.maven.shared/maven-common-artifact-filters;build-system;spec;googl;build;maven
/artifact/org.apache.maven.plugins/maven-compiler-plugin;build-system;graph;build;annot;maven
/artifact/org.apache.maven.shared/maven-dependency-analyzer;build-system;android;googl;build;maven
/artifact/org.apache.maven.plugins/maven-dependency-plugin;build-system;plugin;googl;build;maven
/artifact/org.apache.maven.shared/maven-dependency-tree;apach;build-system;build;xml;maven
/artifact/org.apache.maven.plugins/maven-deploy-plugin;build-system;concurr;distribut;build;maven
/artifact/org.apache.maven.plugin-tools/maven-plugin-annotations;apach;build-system;plugin;annot;maven
/artifact/org.apache.maven/maven-profile;apach;build-system;netbean;build;maven
/artifact/org.apache.maven.release/maven-release-manager;apach;build-system;osgi;build;maven
/artifact/org.jboss.shrinkwrap.resolver/shrinkwrap-resolver-impl-maven;apach;build-system;metadata;build;maven
/artifact/com.googlecode.slf4j-maven-plugin-log/slf4j-maven-plugin-log;slf4j;build-system;plugin;build;maven
/artifact/org.scala-sbt/util-testing;build-system;scala;collect;build;twitter
/artifact/org.apache.maven.enforcer/enforcer-api;build-system;osgi;plugin;build;maven
/artifact/org.apache.maven.plugins/maven-enforcer-plugin;build-system;web;asset;build;maven
/artifact/org.apache.maven.reporting/maven-reporting-api;apach;build-system;build;api;maven
/artifact/org.jboss.shrinkwrap.resolver/shrinkwrap-resolver-impl-maven-archive;apach;build-system;build;api;maven
/artifact/org.apache.activemq/artemis-core-client;sdk;queue;webservic;client;broker
/artifact/org.apache.activemq/artemis-jms-client;standard;queue;javax;client;broker
/artifact/org.apache.cxf/cxf-rt-rs-client;apach;webservic;client;api;http
/artifact/org.apache.hadoop/hadoop-client;apach;build-system;client;build;maven
/artifact/org.apache.hadoop/hadoop-hdfs-client;cloud;apach;distribut;client;http
/artifact/org.apache.hadoop/hadoop-mapreduce-client-app;apach;distribut;client;broker;twitter
/artifact/org.apache.hadoop/hadoop-mapreduce-client-common;cloud;apach;serial;distribut;twitter
/artifact/org.apache.hadoop/hadoop-mapreduce-client-core;apach;serial;distribut;client;twitter
/artifact/org.apache.hadoop/hadoop-mapreduce-client-jobclient;apach;serial;distribut;client;twitter
/artifact/org.apache.hadoop/hadoop-mapreduce-client-shuffle;apach;serial;distribut;client;twitter
/artifact/org.mongodb/mongo-java-driver;jdbc;scala;spring;client;driver
/artifact/org.mule.modules/mule-module-client;concurr;runtim;modul;metadata;http
/artifact/org.nuxeo.ecm.automation/nuxeo-automation-client;engin;microservic;plugin;test;client
/artifact/com.neovisionaries/nv-websocket-client;standard;tomcat;javax;spring;client
/artifact/org.springframework/spring-jms;queue;spring;client;broker;messag
/artifact/org.springframework/spring-messaging;cloud;amqp;queue;spring;messag
/artifact/org.uberfire/uberfire-workbench-client;manag;metadata;client;api;ui
/artifact/alien4cloud/alien4cloud-core;build-system;parser;graph;build;maven
/artifact/org.apache.hadoop/hadoop-cloud-storage;cloud;apach;spring;googl;client
/artifact/org.springframework.cloud.stream.app/app-starters-micrometer-common;cloud;spring;broker;metric;twitter
/artifact/org.springframework.cloud.stream.app/app-starters-security-common;cloud;spring;metadata;broker;twitter
/artifact/org.springframework.cloud.stream.app/app-starters-test-support;applic;webservic;webapp;test;broker
/artifact/com.google.appengine/appengine-api-1.0-sdk;amazon;standard;sdk;api;twitter
/artifact/com.amazonaws/aws-java-sdk-cloudwatch;cloud;amazon;sdk;monitor;client
/artifact/com.amazonaws/aws-java-sdk-ec2;cloud;amazon;sdk;distribut;client
/artifact/com.amazonaws/aws-java-sdk-route53;cloud;amazon;sdk;googl;client
/artifact/com.amazonaws/aws-java-sdk-lambda;cloud;amazon;sdk;distribut;client
/artifact/com.amazonaws/aws-java-sdk-ecs;cloud;amazon;sdk;contain;client
/artifact/com.amazonaws/aws-android-sdk-s3;cloud;android;amazon;sdk;client
/artifact/org.springframework.cloud/spring-cloud-sleuth-zipkin;cloud;amqp;distribut;spring;twitter
/artifact/com.alibaba.cloud/spring-cloud-starter-alibaba-nacos-config;cloud;amqp;spring;client;broker
/artifact/com.alibaba.cloud/spring-cloud-starter-alibaba-nacos-discovery;cloud;amqp;spring;client;broker
/artifact/org.springframework.cloud/spring-cloud-starter-bus-amqp;cloud;amqp;queue;spring;broker
/artifact/org.springframework.cloud/spring-cloud-starter;cloud;amqp;queue;spring;broker
/artifact/com.adobe.cq.social/cq-social-ugc-search-collections;standard;osgi;webservic;javax;framework
/artifact/org.aksw.commons/aksw-commons-collections;apach;collect;spring;googl;common
/artifact/tech.sirwellington.alchemy/alchemy-collections;build-system;android;collect;build;maven
/artifact/com.android.support/collections;android;graph;engin;collect;googl
/artifact/com.aoindustries/ao-collections;graph;collect;googl;twitter;common
/artifact/org.apache.directory.studio/org.apache.commons.collections;apach;plugin;collect;client;common
/artifact/org.openanzo.dependencies/org.apache.commons.collections15;sdk;osgi;webservic;common;http
/artifact/com.velocidi/apso-collections;graph;collect;googl;twitter;common
/artifact/com.github.vedenin.atoms/collections;graph;collect;googl;analysi;annot
/artifact/io.atomix/atomix-collections;scala;collect;googl;twitter;resourc
/artifact/org.jetbrains.kotlinx/kotlinx-collections-immutable-metadata;standard;spec;collect;metadata;time
/artifact/org.jetbrains.kotlinx/kotlinx-collections-immutable;collect;googl;metadata;time;twitter
/artifact/net.akehurst.kotlinx/kotlinx-collections-js;scala;asset;collect;test;time
/artifact/net.akehurst.kotlinx/kotlinx-collections-jvm8;collect;googl;metadata;time;twitter
/artifact/de.alpharogroup/silly-collections;android;osgi;collect;googl;librari
/artifact/commons-cli/commons-cli;apach;client;broker;common;http
/artifact/org.apache.commons/org.apache.commons.codec;apach;standard;analysi;broker;common
/artifact/org.apache.commons/commons-crypto;apach;client;spring;googl;xml
/artifact/org.apache.commons/commons-digester3;apach;spec;xml;api;common
/artifact/org.apache.commons/org.apache.commons.discovery;cloud;apach;bridg;common;http
/artifact/org.apache.commons/commons-io;cloud;apach;collect;librari;common
/artifact/org.apache.commons/commons-javaflow;apach;collect;spring;xml;common
/artifact/org.apache.commons/commons-jexl;languag;apach;googl;common;express
/artifact/org.apache.commons/com.springsource.org.apache.commons.csv;standard;javax;spring;collect;common
/artifact/it.tidalwave.solidblue/it-tidalwave-actor;build-system;concurr;webservic;distribut;build
/artifact/com.typesafe.akka/akka-actor-testkit-typed;standard;concurr;scala;distribut;client
/artifact/com.typesafe.akka/akka-actor-typed;standard;concurr;scala;distribut;client
/artifact/com.typesafe.akka/akka-actor;concurr;osgi;javax;distribut;maven
/artifact/com.typesafe.akka/akka-agent;standard;concurr;scala;distribut;client
/artifact/com.typesafe.akka/akka-camel;standard;concurr;scala;distribut;client
/artifact/com.typesafe.akka/akka-cluster-metrics;standard;concurr;scala;distribut;client
/artifact/com.typesafe.akka/akka-cluster-sharding-typed;standard;concurr;scala;distribut;client
/artifact/com.typesafe.akka/akka-cluster-sharding;standard;concurr;scala;distribut;client
/artifact/com.typesafe.akka/akka-cluster-tools;standard;concurr;scala;distribut;client
/artifact/com.typesafe.akka/akka-cluster-typed;standard;concurr;scala;distribut;client
/artifact/com.typesafe.akka/akka-cluster;standard;concurr;scala;distribut;client
/artifact/org.wisdom-framework/akka-system;build-system;concurr;distribut;build;maven
/artifact/com.typesafe.akka/akka-testkit;standard;concurr;scala;distribut;client
/artifact/com.typesafe.akka/akka-zeromq;concurr;microservic;netbean;distribut;twitter
/artifact/com.typesafe.conductr/akka23-test-lib;time;webservic;test;librari;annot
/artifact/io.kamon/kamon-akka-remote-2.5;concurr;scala;netbean;distribut;googl
/artifact/org.opendaylight.controller/sal-akka-raft;concurr;microservic;distribut;broker;api
/artifact/org.apache.aries.blueprint/org.apache.aries.blueprint;parser;standard;osgi;javax;annot
/artifact/org.apache.aries.jpa/org.apache.aries.jpa.container;spec;jpa;osgi;contain;annot
/artifact/org.apache.portals.pluto/pluto-container-api;apach;webservic;contain;driver;http
/artifact/org.apache.portals.pluto/pluto-container-driver-api;apach;webservic;contain;client;driver
/artifact/org.apache.portals.pluto/pluto-container;webservic;webapp;contain;applic;driver
/artifact/org.apache.aries.jpa/org.apache.aries.jpa.container.context;spec;webservic;contain;jpa;api
/artifact/org.arquillian.container/arquillian-container-chameleon;android;amazon;plugin;webservic;contain
/artifact/org.jboss.arquillian.container/arquillian-glassfish-embedded-3.1;standard;javax;spring;contain;maven
/artifact/org.jboss.arquillian.container/arquillian-container-impl-base;languag;webservic;contain;jpa;http
/artifact/org.jboss.arquillian.container/arquillian-jetty-embedded-7;server;webservic;spring;contain;maven
/artifact/org.jboss.arquillian.container/arquillian-container-spi;netbean;webservic;contain;metadata;jpa
/artifact/org.glassfish.jersey.containers/jersey-container-servlet;apach;spec;server;webservic;contain
/artifact/org.glassfish.jersey.containers.glassfish/jersey-gf-cdi;standard;spec;webservic;contain;api
/artifact/com.kumuluz.ee.testing/kumuluzee-arquillian-container;slf4j;microservic;webservic;contain;metric
/artifact/org.mobicents.servlet.sip.containers/sip-servlets-catalina-7;standard;spec;tomcat;javax;contain
/artifact/org.rhq/rhq-core-plugin-container;build-system;plugin;webservic;contain;perform
/artifact/com.typesafe.akka/akka-contrib;android;concurr;distribut;googl;client
/artifact/se.scalablesolutions.akka/akka-core;concurr;microservic;server;distribut;twitter
/artifact/org.mousio/etcd4j;concurr;distribut;client;http;io
/artifact/com.netflix.eureka/eureka-client;cloud;sdk;bridg;spring;client
/artifact/com.netflix.eureka/eureka-core;cloud;bridg;spring;client;twitter
/artifact/com.twitter/finagle-core;serial;distribut;spring;twitter;http
/artifact/io.opentracing/opentracing-api;standard;javax;distribut;api;io
/artifact/com.github.swagger-akka-http/swagger-akka-http;concurr;distribut;api;http;io
/artifact/org.wisdom-framework/abstract-jdbc-driver;jdbc;apach;sql;client;driver
/artifact/io.aeron/aeron-driver;android;serial;queue;webservic;googl
/artifact/org.apache.portals.pluto/pluto-portal-driver-impl;apach;webapp;client;applic;driver
/artifact/org.apache.portals.pluto/pluto-portal-driver;webapp;librari;client;applic;driver
/artifact/com.arangodb/arangodb-java-driver;jdbc;sql;test;client;driver
/artifact/org.jboss.arquillian.extension/arquillian-phantom-driver;build-system;android;googl;build;driver
/artifact/org.apereo.cas/cas-server-support-jdbc-drivers;jdbc;sql;server;valid;driver
/artifact/com.github.cloudyrock.changock/changock-driver-core;jdbc;apach;sql;client;driver
/artifact/org.netbeans.modules/org-netbeans-modules-db-drivers;netbean;modul;metadata;api;driver
/artifact/org.onosproject/onos-drivers-utilities;build-system;graph;serial;build;driver
/artifact/org.onosproject/onos-drivers;manag;runtim;modul;spring;driver
/artifact/io.opentracing.contrib/opentracing-mongo-driver;jdbc;sql;concurr;api;io
/artifact/org.seleniumhq.selenium/selenium-remote-driver;android;web;test;api;driver
/artifact/org.n52.wps/engine;standard;spec;javax;xml;api
/artifact/it.unibo.alchemist/alchemist-engine;apach;sql;engin;server;test
/artifact/org.antlr/stringtemplate;parser;concurr;javax;googl;analysi
/artifact/org.apache.apex/apex-engine;apach;standard;engin;spec;xml
/artifact/org.freemarker/freemarker;parser;engin;spring;build;xml
/artifact/org.apache.sling/org.apache.sling.engine;apach;osgi;webservic;javax;http
/artifact/org.apache.solr/solr-solrj;apach;webservic;analysi;client;http
/artifact/org.apache.taverna.engine/taverna-activity-test-utils;web-framework;webservic;test;librari;common
/artifact/org.apache.taverna.engine/taverna-reference-api;build-system;webservic;javax;googl;maven
/artifact/org.apache.taverna.engine/taverna-workflowmodel-api;build-system;android;googl;build;maven
/artifact/org.apache.velocity/velocity-engine-core;apach;engin;plugin;client;common
/artifact/org.apache.velocity/velocity;apach;engin;plugin;spring;resourc
/artifact/io.apiman/apiman-gateway-engine-beans;engin;spring;metadata;applic;api
/artifact/org.kie.workbench.forms/kie-wb-common-forms-adf-engine-api;engin;exampl;librari;metadata;ui
/artifact/org.kie.workbench.forms/kie-wb-common-forms-adf-engine-backend;engin;exampl;librari;metadata;ui
/artifact/org.kie.workbench.forms/kie-wb-common-forms-adf-engine-client;engin;exampl;librari;metadata;ui
/artifact/org.kie.workbench.forms/kie-wb-common-forms-processing-engine;engin;exampl;librari;metadata;ui
/artifact/org.snakeyaml/snakeyaml-engine;parser;web;spring;googl;express
/artifact/org.jetbrains.spek/spek-junit-platform-engine;android;sdk;engin;test;api
/artifact/io.imunity/unity-server-engine;android;engin;exampl;valid;framework
/artifact/org.apache.activemq.examples.jms/common;netbean;queue;exampl;broker;twitter
/artifact/org.apache.activemq.examples.jms/activemq-jms-examples-common;standard;queue;exampl;broker;messag
/artifact/org.mule.examples/mule-examples-all;android;concurr;exampl;distribut;build
/artifact/org.apache.aries.samples.blog/org.apache.aries.samples.blog.api;apach;spec;jpa;exampl;annot
/artifact/org.apache.aries.spifly.examples/org.apache.aries.spifly.examples.spi.bundle;standard;sdk;webservic;exampl;client
/artifact/org.apache.gobblin/gobblin-example;concurr;webservic;distribut;spring;xml
/artifact/org.apache.hadoop/hadoop-mapreduce-examples;apach;exampl;distribut;client;common
/artifact/org.apache.poi/poi;apach;webservic;exampl;client;common
/artifact/org.apache.synapse/synapse-samples;apach;webservic;exampl;client;applic
