PowerMock,/artifact/org.powermock/powermock-module-junit4,module,mock,mocking,junit,testing
Scala Collection Compat,/artifact/org.scala-lang.modules/scala-collection-compat,module,scala,compatibility
Jackson Module Kotlin,/artifact/com.fasterxml.jackson.module/jackson-module-kotlin,module,kotlin,json
Scala XML,/artifact/org.scala-lang.modules/scala-xml,module,xml,scala
Jackson Module: JAXB Annotations,/artifact/com.fasterxml.jackson.module/jackson-module-jaxb-annotations,module,binding,json,annotations,xml
Scala Java8 Compat,/artifact/org.scala-lang.modules/scala-java8-compat,module,scala,compatibility
Jackson Module Scala,/artifact/com.fasterxml.jackson.module/jackson-module-scala,module,scala,json
NetBeans Modules ProjectAPI,/artifact/org.netbeans.api/org-netbeans-modules-projectapi,module,api,ide,netbeans
Scala Parser Combinators,/artifact/org.scala-lang.modules/scala-parser-combinators,parser,module,scala,generator
OpenIDE Modules,/artifact/org.netbeans.api/org-openide-modules,module,api,ide,netbeans
Spring Modules Cache,/artifact/org.springmodules/spring-modules-cache,spring,cache,module
Spring Config,/artifact/org.mule.modules/mule-module-spring-config,module,spring,config
Jackson Module Parameter Names,/artifact/com.fasterxml.jackson.module/jackson-module-parameter-names,module,json
PowerMock,/artifact/org.powermock/powermock-module-testng,mock,module,testing,testng
NetBeans Modules Projectuiapi,/artifact/org.netbeans.api/org-netbeans-modules-projectuiapi,module,api,ide,netbeans
HTTP Client Framework For Groovy,/artifact/org.codehaus.groovy.modules.http-builder/http-builder,module,builder,client,groovy,codehaus,http
Jackson Module JsonSchema,/artifact/com.fasterxml.jackson.module/jackson-module-jsonSchema,module,json
NetBeans Modules Editor Library,/artifact/org.netbeans.api/org-netbeans-modules-editor-lib,module,ide,editor,library,api,netbeans
JBoss Modules,/artifact/org.jboss.modules/jboss-modules,jboss,module
NetBeans Modules Options API,/artifact/org.netbeans.api/org-netbeans-modules-options-api,module,api,ide,netbeans
NetBeans Modules Queries,/artifact/org.netbeans.api/org-netbeans-modules-queries,module,api,ide,netbeans
NetBeans Modules Editor Mimelookup,/artifact/org.netbeans.api/org-netbeans-modules-editor-mimelookup,module,ide,editor,api,netbeans
Jackson Module: Afterburner,/artifact/com.fasterxml.jackson.module/jackson-module-afterburner,module,json
NetBeans Modules Project Ant,/artifact/org.netbeans.api/org-netbeans-modules-project-ant,module,ant,ide,api,netbeans
NetBeans Modules Projectuiapi Base,/artifact/org.netbeans.api/org-netbeans-modules-projectuiapi-base,module,api,ide,netbeans
NetBeans Modules Lexer,/artifact/org.netbeans.api/org-netbeans-modules-lexer,module,ide,lexer,api,netbeans
Atlassian REST Module Types,/artifact/com.atlassian.plugins.rest/atlassian-rest-module,module,plugin,rest
Mule HTTP Connector,/artifact/org.mule.modules/mule-module-http,module,http
NetBeans Modules Java Project,/artifact/org.netbeans.api/org-netbeans-modules-java-project,module,api,ide,netbeans
NetBeans Modules Editor Lib2,/artifact/org.netbeans.api/org-netbeans-modules-editor-lib2,module,ide,editor,library,api,netbeans
Mule Client,/artifact/org.mule.modules/mule-module-client,module,client
NetBeans Modules Java Source,/artifact/org.netbeans.api/org-netbeans-modules-java-source,module,api,ide,netbeans
NetBeans Modules Parsing API,/artifact/org.netbeans.api/org-netbeans-modules-parsing-api,module,parser,ide,api,netbeans
NetBeans Modules Java Source Base,/artifact/org.netbeans.api/org-netbeans-modules-java-source-base,module,api,ide,netbeans
PowerMock,/artifact/org.powermock/powermock-module-junit4-rule,module,mock,testing,junit
NetBeans Modules Editor,/artifact/org.netbeans.api/org-netbeans-modules-editor,module,ide,editor,api,netbeans
NetBeans Modules Java Platform,/artifact/org.netbeans.api/org-netbeans-modules-java-platform,module,ide,api,platform,netbeans
NetBeans Modules Editor Document,/artifact/org.netbeans.api/org-netbeans-modules-editor-document,module,ide,editor,api,netbeans
Jackson Modules: Java 8,/artifact/com.fasterxml.jackson.module/jackson-modules-java8,module,json
JSON Module,/artifact/org.mule.modules/mule-module-json,module,json
NetBeans Modules Project Libraries,/artifact/org.netbeans.api/org-netbeans-modules-project-libraries,module,api,ide,netbeans
JSR 223 Scripting,/artifact/org.mule.modules/mule-module-scripting,module,scripting
Mule Module SFDC,/artifact/org.mule.modules/mule-module-sfdc,module
NetBeans Modules Extexecution,/artifact/org.netbeans.api/org-netbeans-modules-extexecution,module,api,ide,netbeans
Repository Modules,/artifact/org.onehippo.cms7/hippo-repository-modules,repository,module
NetBeans Modules Editor Utilities,/artifact/org.netbeans.api/org-netbeans-modules-editor-util,module,ide,editor,api,netbeans
NetBeans Modules Editor Settings,/artifact/org.netbeans.api/org-netbeans-modules-editor-settings,module,ide,editor,api,netbeans
NetBeans Modules XML Xam,/artifact/org.netbeans.api/org-netbeans-modules-xml-xam,module,ide,xml,api,netbeans
CXF Module,/artifact/org.mule.modules/mule-module-cxf,module
PowerMock,/artifact/org.powermock/powermock-module-junit4-rule-agent,module,mock,junit,agent,testing
NetBeans Modules Settings,/artifact/org.netbeans.api/org-netbeans-modules-settings,module,api,ide,netbeans
Mule Extensions XML Support,/artifact/org.mule.runtime/mule-module-extensions-xml-support,support,module,xml,runtime,extension
OpenBlueSky Utilities,/artifact/it.tidalwave.netbeans/it-tidalwave-netbeans-util,ide,netbeans,module
TheseFoolishThings Logger,/artifact/it.tidalwave.thesefoolishthings/it-tidalwave-util-logging,logging,netbeans,module
NetBeans Modules Editor INDENT,/artifact/org.netbeans.api/org-netbeans-modules-editor-indent,module,ide,editor,api,netbeans
Apache Tools Ant Module,/artifact/org.netbeans.api/org-apache-tools-ant-module,module,ant,tools,ide,apache,api,netbeans
NetBeans Modules CSL API,/artifact/org.netbeans.api/org-netbeans-modules-csl-api,module,api,ide,netbeans
XML Extensions,/artifact/org.mule.modules/mule-module-xml,module,xml
Magnolia Module Admininterface,/artifact/info.magnolia/magnolia-module-admininterface,module
NetBeans Modules JavaHelp,/artifact/org.netbeans.api/org-netbeans-modules-javahelp,module,api,ide,netbeans
Scala Parallel Collections,/artifact/org.scala-lang.modules/scala-parallel-collections,collections,module,scala,parallel
NetBeans Modules Refactoring API,/artifact/org.netbeans.api/org-netbeans-modules-refactoring-api,module,api,ide,netbeans
NetBeans Modules J2eeserver,/artifact/org.netbeans.api/org-netbeans-modules-j2eeserver,module,api,ide,netbeans
WildFly Swarm: Container Modules,/artifact/org.wildfly.swarm/container-modules,container,module
NetBeans Modules CSL Types,/artifact/org.netbeans.api/org-netbeans-modules-csl-types,module,api,ide,netbeans
NetBeans Modules Web Common,/artifact/org.netbeans.modules/org-netbeans-modules-web-common,web,module,ide,netbeans
NetBeans Modules Nbjunit,/artifact/org.netbeans.api/org-netbeans-modules-nbjunit,module,api,ide,netbeans
Wrappers JSR 305,/artifact/com.kenai.nbpwr/javax-annotation,annotations,netbeans,module
DAISY Pipeline 2 :: Modules Test Helper,/artifact/org.daisy.pipeline.build/modules-test-helper,testing,build,pipeline,module
NetBeans Modules Editor Completion,/artifact/org.netbeans.api/org-netbeans-modules-editor-completion,module,ide,editor,api,netbeans
NetBeans Modules Java Project UI,/artifact/org.netbeans.api/org-netbeans-modules-java-project-ui,module,ide,ui,api,netbeans
NetBeans Modules J2EE Metadata,/artifact/org.netbeans.api/org-netbeans-modules-j2ee-metadata,module,ide,metadata,api,netbeans
Wrappers SLF4J (JDK 1.4),/artifact/com.kenai.nbpwr/org-slf4j-jdk14,logging,slf4j,netbeans,module
Devkit Support,/artifact/org.mule.modules/mule-module-devkit-support,support,module
Mule Extensions Support,/artifact/org.mule.modules/mule-module-extensions-support,support,module,extension
NetBeans Modules CND Utilities,/artifact/org.netbeans.modules/org-netbeans-modules-cnd-utils,module,ide,netbeans
Scala Async,/artifact/org.scala-lang.modules/scala-async,asynchronous,module,scala
OpenBlueSky Test Utilities,/artifact/it.tidalwave.netbeans/it-tidalwave-netbeans-util-test,testing,ide,netbeans,module
Library Geotools,/artifact/nl.cloudfarming.client/lib-geotools,module,geo,geospatial,client,library,netbeans
NetBeans Modules J2EE DD,/artifact/org.netbeans.api/org-netbeans-modules-j2ee-dd,module,api,ide,netbeans
Scala Swing,/artifact/org.scala-lang.modules/scala-swing,swing,ui,module,scala
Jersey Module,/artifact/org.mule.modules/mule-module-jersey,module,webservice
APIKit Module,/artifact/org.mule.modules/mule-module-apikit,module,api
DAISY Pipeline 2 Module :: Common Utilities,/artifact/org.daisy.pipeline.modules/common-utils,pipeline,module
Mule Extensions Spring Support,/artifact/org.mule.modules/mule-module-extensions-spring-support,support,module,spring,extension
NetBeans Modules Java Sourceui,/artifact/org.netbeans.api/org-netbeans-modules-java-sourceui,module,api,ide,netbeans
Mule Services,/artifact/org.mule.runtime/mule-module-service,module,service,runtime
Mule Connector Test,/artifact/org.mule.modules/mule-connector-test,testing,module,connector
Model,/artifact/nl.cloudfarming.client/model,client,model,netbeans,module
MetaWidget Core,/artifact/org.metawidget.modules/metawidget-core,module
NetBeans Modules Dlight Nativeexecution,/artifact/org.netbeans.modules/org-netbeans-modules-dlight-nativeexecution,module,ide,netbeans
NetBeans Modules Editor Fold,/artifact/org.netbeans.api/org-netbeans-modules-editor-fold,module,ide,editor,api,netbeans
PowerMock Module JUnit4,/artifact/org.powermock.modules/powermock-module-junit4,module,mock,testing,junit
NetBeans Modules Parsing Indexing,/artifact/org.netbeans.api/org-netbeans-modules-parsing-indexing,module,parser,ide,api,netbeans
Apache Karaf :: JAAS :: Modules,/artifact/org.apache.karaf.jaas/org.apache.karaf.jaas.modules,module,apache,osgi
Mule Module Data Mapper,/artifact/com.mulesoft.muleesb.modules/mule-module-data-mapper,module,mapping,data
NetBeans Modules XML Schema Model,/artifact/org.netbeans.api/org-netbeans-modules-xml-schema-model,module,model,ide,schema,xml,api,netbeans
Library Common,/artifact/nl.cloudfarming.client/lib-common,library,client,netbeans,module
DAISY Pipeline 2 Module :: File Set Utilities,/artifact/org.daisy.pipeline.modules/fileset-utils,pipeline,module
DAISY Pipeline 2 Module :: File Utilities,/artifact/org.daisy.pipeline.modules/file-utils,pipeline,module
NetBeans Modules XML WSDL Model,/artifact/org.netbeans.api/org-netbeans-modules-xml-wsdl-model,module,model,ide,service,xml,api,netbeans
Apache DeltaSpike Test Control Module Impl,/artifact/org.apache.deltaspike.modules/deltaspike-test-control-module-impl,testing,module,apache
NetBeans Modules Schema2beans,/artifact/org.netbeans.api/org-netbeans-modules-schema2beans,module,beans,ide,schema,api,netbeans
NetBeans Modules AutoUpdate Services,/artifact/org.netbeans.api/org-netbeans-modules-autoupdate-services,module,ide,service,api,netbeans
NetBeans Modules DB,/artifact/org.netbeans.api/org-netbeans-modules-db,module,api,ide,netbeans
Logging,/artifact/nl.cloudfarming.client/logging,client,logging,netbeans,module
Spring Config,/artifact/org.mule.runtime/mule-module-spring-config,module,spring,config,runtime
OpenIDE Modules,/artifact/com.sun.tools.visualvm.api/org-openide-modules,tools,module,api
NetBeans Modules XML Retriever,/artifact/org.netbeans.api/org-netbeans-modules-xml-retriever,module,ide,xml,api,netbeans
Geoviewer API,/artifact/nl.cloudfarming.client/geoviewer-api,client,api,netbeans,module
Utilities,/artifact/nl.cloudfarming.client/util,client,netbeans,module
GraphAPI,/artifact/org.gephi/graph-api,graph,api,netbeans,module
PowerMock,/artifact/org.powermock/powermock-module-testng-common,module,mock,testing,testng
MaPSeq :: Modules,/artifact/edu.unc.mapseq/modules,module
NetBeans Modules Masterfs,/artifact/org.netbeans.modules/org-netbeans-modules-masterfs,module,ide,netbeans
Geronimo :: Kernel,/artifact/org.apache.geronimo.modules/geronimo-kernel,module,apache
NetBeans Modules Gsf TestRunner,/artifact/org.netbeans.modules/org-netbeans-modules-gsf-testrunner,module,ide,netbeans
Mule Services,/artifact/org.mule.modules/mule-module-service,module,service
ProjectAPI,/artifact/org.gephi/project-api,api,netbeans,module
Apache DeltaSpike Test Control Module API,/artifact/org.apache.deltaspike.modules/deltaspike-test-control-module-api,testing,module,apache,api
NetBeans Modules J2EE Core,/artifact/org.netbeans.api/org-netbeans-modules-j2ee-core,module,api,ide,netbeans
